player_id,player_name,team_id,position,start_prob,minute_share,match_1_start_minutes_ev,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_weighted_match_ev,weighted_group_stage_ev,component_source,component_recomputed,suspected_issue
milad_mohammadi__irn,Milad Mohammadi,IRN,DEF,0.6102,0.055473,45.654554,0.019766,0.017944,0.006259,0.845334,1.60582,existing_components,yes,ok
david_alaba__aut,David Alaba,AUT,DEF,0.4441,0.040373,,,,,0.717777,1.60503,existing_components,no,ok
che_adams__sco,Che Adams,SCO,FWD,0.4123,0.037482,27.360228,0.1091,0.037999,0.072958,0.810818,1.604243,existing_components,yes,ok
mark_mckenzie__usa,Mark McKenzie,USA,DEF,0.504,0.045818,37.47744,0.012536,0.011594,0.004697,0.616426,1.602455,existing_components,yes,ok
noni_madueke__eng,Noni Madueke,ENG,FWD,0.38,0.034545,25.2168,0.073087,0.027811,0.059223,0.567172,1.600831,existing_components,no,ok
ayase_ueda__jpn,Ayase Ueda,JPN,FWD,0.5688,0.051709,37.995271,0.045098,0.021163,0.065535,0.351419,1.600303,existing_components,yes,ok
rayan_cherki__fra,Rayan Cherki,FRA,FWD,0.5901,0.053645,41.519436,0.069932,0.059955,0.028779,0.605923,1.599898,existing_components,yes,ok
alessandro_circati__aus,Alessandro Circati,AUS,DEF,0.8526,0.077509,63.790679,0.010607,0.011177,0.00775,0.506339,1.597574,existing_components,yes,ok
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,0.6387,0.058064,48.113271,0.005274,0.006924,0.003606,0.265731,1.594308,existing_components,yes,ok
idrissa_gana_gueye__sen,Idrissa Gana Gueye,SEN,MID,0.6527,0.059336,46.760733,0.023227,0.037084,0.030637,0.256917,1.589969,existing_components,yes,ok
rustam_ashurmatov__uzb,Rustam Ashurmatov,UZB,DEF,0.8433,0.076664,63.783839,0.009488,0.012499,0.007101,0.372861,1.587768,existing_components,no,ok
hannibal_mejbri__tun,Hannibal Mejbri,TUN,MID,0.8059,0.073264,57.589614,0.038152,0.080961,0.053936,0.493808,1.584112,existing_components,yes,ok
ime_okon__rsa,Ime Okon,RSA,DEF,0.9119,0.0829,,,,,0.404862,1.57645,existing_components,yes,ok
mat_as_vi_a__uru,Matias Viña,URU,DEF,0.3713,0.033755,27.609868,0.008983,0.007742,0.001679,0.595976,1.572719,existing_components,no,ok
victor_lindel_f__swe,Victor Lindelöf,SWE,DEF,0.6262,0.056927,46.594916,0.015379,0.014111,0.00373,0.810035,1.566996,existing_components,yes,ok
scott_mckenna__sco,Scott McKenna,SCO,DEF,0.5867,0.053336,43.793525,0.018245,0.017379,0.004449,0.88043,1.566647,existing_components,yes,ok
ghislain_konan__civ,Ghislain Konan,CIV,DEF,0.6295,0.057227,,,,,0.520515,1.565474,existing_components,no,ok
maxence_lacroix__fra,Maxence Lacroix,FRA,DEF,0.3107,0.028245,,,,,0.540897,1.563477,existing_components,yes,ok
frantzdy_pierrot__hai,Frantzdy Pierrot,HAI,FWD,0.4546,0.041327,30.732778,0.084293,0.026722,0.155574,0.602418,1.556613,existing_components,yes,ok
orlando_mosquera__pan,Orlando Mosquera,PAN,GK,0.8506,0.077327,68.588982,0.0,0.0,0.0,0.667747,1.552974,existing_components,yes,ok
vozinha__cpv,Vozinha,CPV,GK,0.9285,0.084409,,,,,0.137943,1.550625,existing_components,yes,ok
yan_valery__tun,Yan Valery,TUN,DEF,0.7876,0.0716,59.538622,0.009433,0.012456,0.005669,0.539895,1.543835,existing_components,yes,ok
ozan_kabak__tur,Ozan Kabak,TUR,DEF,0.5599,0.0509,,,,,0.638866,1.543657,existing_components,no,ok
stepan_chaloupek__cze,Stepan Chaloupek,CZE,DEF,0.8822,0.0802,,,,,0.727853,1.532066,existing_components,no,ok
tae_seok_lee__kor,Tae-Seok Lee,KOR,DEF,0.6257,0.056882,,,,,0.543482,1.527174,existing_components,yes,ok
lucas_hern_ndez__fra,Lucas Hernandez,FRA,DEF,0.3451,0.031373,25.661636,0.008869,0.007604,0.002433,0.568289,1.519316,existing_components,no,ok
erik_lira__mex,Erik Lira,MEX,MID,0.5447,0.049518,38.42804,0.068263,0.068556,0.026754,0.654382,1.515077,existing_components,yes,ok
lee_kang_in__kor,Kang-In Lee,KOR,MID,0.3947,0.035882,26.529761,0.061665,0.041495,0.076723,0.615594,1.512423,existing_components,yes,ok
han_beom_lee__kor,Han-beom Lee,KOR,DEF,0.8168,0.074255,,,,,0.683464,1.507995,existing_components,no,ok
ahmed_fatouh__egy,Ahmed Fatouh,EGY,DEF,0.5701,0.051827,,,,,0.265315,1.506722,existing_components,yes,ok
mario_pa_ali__cro,Mario Pasalic,CRO,MID,0.3508,0.031891,23.380118,0.024803,0.013327,0.049981,0.247092,1.504602,existing_components,yes,ok
nawaf_al_boushal__ksa,Nawaf Al-Boushal,KSA,DEF,0.7982,0.072564,,,,,0.342967,1.503935,existing_components,no,ok
oufa_shobeir__egy,Mostafa Oufa Shobeir,EGY,GK,0.4955,0.045045,,,,,0.255884,1.501986,existing_components,yes,ok
martin_caceres__uru,Martin Caceres,URU,DEF,0.4085,0.037136,,,,,0.600339,1.496889,existing_components,no,ok
jo_o_f_lix__por,João Felix,POR,FWD,0.334,0.030364,22.16424,0.079302,0.028959,0.050765,0.617427,1.493684,existing_components,yes,ok
sarpreet_singh__nzl,Sarpreet Singh,NZL,MID,0.8533,0.077573,61.126999,0.039184,0.070575,0.051372,0.455532,1.490938,existing_components,yes,ok
aziz_g_aniyev__uzb,Aziz Ganiev,UZB,MID,0.7351,0.066827,49.171574,0.063931,0.031352,0.14109,0.553233,1.490763,existing_components,no,ok
matt_freese__usa,Matt Freese,USA,GK,0.3695,0.033591,29.795002,0.0,0.0,0.0,0.568086,1.488965,existing_components,yes,ok
axel_tuanzebe__cod,Axel Tuanzebe,COD,DEF,0.839,0.076273,62.780224,0.00799,0.009696,0.005681,0.221699,1.486478,existing_components,yes,ok
marcus_rashford__eng,Marcus Rashford,ENG,FWD,0.3045,0.027682,20.22154,0.059904,0.023225,0.047981,0.501758,1.484611,existing_components,yes,ok
mart_n_zubimendi__esp,Martin Zubimendi,ESP,MID,0.3404,0.030945,24.280732,0.04358,0.037965,0.015813,0.52495,1.48285,existing_components,no,ok
esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,0.7977,0.072518,56.347135,0.029781,0.037869,0.038011,0.330851,1.479252,existing_components,yes,ok
tsuyoshi_watanabe__jpn,Tsuyoshi Watanabe,JPN,DEF,0.5416,0.049236,40.669286,0.00426,0.005209,0.002599,0.320876,1.475661,existing_components,yes,ok
israel_reyes__mex,Israel Reyes,MEX,DEF,0.3471,0.031555,25.832918,0.010695,0.010315,0.002201,0.614484,1.474953,existing_components,yes,ok
wilfried_stephane_singo__civ,Wilfried Stephane Singo,CIV,DEF,0.5946,0.054055,,,,,0.485417,1.469977,existing_components,no,ok
hossein_kanaani__irn,Hossein Kanaani,IRN,DEF,0.6257,0.056882,,,,,0.728478,1.456263,existing_components,yes,ok
santiago_arias__col,Santiago Arias,COL,DEF,0.3307,0.030064,24.742643,0.009863,0.015032,0.002405,0.596261,1.448825,existing_components,yes,ok
ismail_jakobs__sen,Ismail Jakobs,SEN,DEF,0.5661,0.051464,42.238985,0.003928,0.008937,0.002992,0.234014,1.445921,existing_components,yes,ok
stefan_de_vrij__ned,Stefan de Vrij,NED,DEF,0.3851,0.035009,28.712286,0.007881,0.007317,0.003998,0.450247,1.444577,existing_components,yes,ok
jude_bellingham__eng,Jude Bellingham,ENG,MID,0.4054,0.036855,28.523944,0.034653,0.03483,0.016031,0.411518,1.44367,existing_components,no,ok
yu_min_cho__kor,Yu-Min Cho,KOR,DEF,0.5597,0.050882,,,,,0.491606,1.440464,existing_components,no,ok
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,0.8776,0.079782,62.815975,0.050579,0.057964,0.070347,0.513418,1.438471,existing_components,yes,ok
derrick_kohn__gha,Derrick Köhn,GHA,DEF,0.6632,0.060291,,,,,0.730386,1.43478,existing_components,yes,ok
abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,GK,0.8757,0.079609,,,,,0.700278,1.434093,existing_components,no,ok
gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,DEF,0.5856,0.053236,,,,,0.510524,1.434048,existing_components,yes,ok
michael_amir_murillo__pan,Michael Amir Murillo,PAN,DEF,0.6507,0.059155,48.95086,0.01132,0.03197,0.025808,0.575525,1.430397,existing_components,yes,ok
samuel_moutoussamy__cod,Samuel Moutoussamy,COD,MID,0.8883,0.080755,62.987898,0.034293,0.039727,0.045448,0.296285,1.429305,existing_components,yes,ok
ralph_priso__can,Ralph Priso,CAN,DEF,0.3575,0.0325,,,,,0.500222,1.423154,existing_components,yes,ok
ismaila_sarr__sen,Ismaila Sarr,SEN,MID,0.6015,0.054682,42.506,0.016875,0.02688,0.026,0.177916,1.419039,existing_components,no,ok
nathan_ak__ned,Nathan Ake,NED,DEF,0.3831,0.034827,28.487316,0.006144,0.005703,0.002337,0.438503,1.415991,existing_components,yes,ok
akram_afif__qat,Akram Afif,QAT,FWD,0.9084,0.082582,64.867936,0.073321,0.055615,0.068919,0.501067,1.411802,existing_components,yes,ok
ibrahim_maza__alg,Ibrahim Maza,ALG,MID,0.3259,0.029627,21.868542,0.028467,0.014187,0.053536,0.255382,1.411507,existing_components,yes,ok
cristian_mart_nez__pan,Cristian Martinez,PAN,MID,0.709,0.064455,50.485,0.058362,0.06287,0.061,0.550193,1.409239,existing_components,no,ok
malo_gusto__fra,Malo Gusto,FRA,DEF,0.2863,0.026027,21.289268,0.007445,0.006383,0.002043,0.491523,1.405073,existing_components,no,ok
kenny_mclean__sco,Kenny McLean,SCO,MID,0.5621,0.0511,40.162607,0.085776,0.107051,0.033958,0.918757,1.395954,existing_components,no,ok
tim_payne__nzl,Tim Payne,NZL,DEF,0.853,0.077545,63.77028,0.008233,0.009436,0.006403,0.54717,1.395623,existing_components,yes,ok
caleb_yirenkyi__gha,Caleb Yirenkyi,GHA,DEF,0.6441,0.058555,,,,,0.709675,1.393739,existing_components,yes,ok
kye_rowles__aus,Kye Rowles,AUS,DEF,0.5974,0.054309,44.52243,0.007048,0.007262,0.005036,0.371422,1.378501,existing_components,no,ok
oswin_appollis__rsa,Oswin Appollis,RSA,FWD,0.4007,0.036427,26.990751,0.049195,0.017165,0.09154,0.352785,1.373846,existing_components,yes,ok
grant_hanley__sco,Grant Hanley,SCO,DEF,0.4135,0.037591,31.218836,0.015725,0.014829,0.003451,0.739154,1.371698,existing_components,yes,ok
igor_matanovic__cro,Igor Matanovic,CRO,FWD,0.3436,0.031236,22.896473,0.026704,0.013129,0.054317,0.228231,1.370273,existing_components,yes,ok
alan_ben_tez__par,Alan Benitez,PAR,DEF,0.5257,0.047791,39.332348,0.005457,0.006045,0.003824,0.374068,1.368759,existing_components,yes,ok
ali_ahmed__can,Ali Ahmed,CAN,MID,0.3963,0.036027,27.930828,0.044892,0.054483,0.027234,0.514018,1.362333,existing_components,yes,ok
alan_minda__ecu,Alan Minda,ECU,MID,0.3294,0.029945,21.858984,0.045424,0.01891,0.04608,0.408861,1.35915,existing_components,yes,ok
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,0.7896,0.071782,56.015014,0.040414,0.048281,0.046699,0.33054,1.357363,existing_components,yes,ok
richard_ledezma__mex,Richard Ledezma,MEX,DEF,0.3597,0.0327,,,,,0.559199,1.354334,existing_components,yes,ok
liberato_cacace__nzl,Liberato Cacace,NZL,DEF,0.8505,0.077318,,,,,0.531782,1.353454,existing_components,yes,ok
orlando_gill__par,Orlando Gill,PAR,GK,0.4904,0.044582,39.56845,0.0,0.0,0.0,0.382601,1.349142,existing_components,yes,ok
connor_metcalfe__aus,Connor Metcalfe,AUS,MID,0.8821,0.080191,62.882263,0.047595,0.054328,0.066079,0.47827,1.345695,existing_components,yes,ok
mathieu_choiniere__can,Mathieu Choiniere,CAN,MID,0.3261,0.029645,23.262996,0.046488,0.056021,0.027595,0.507514,1.340851,existing_components,yes,ok
abdulelah_al_amri__ksa,Abdulelah Al-Amri,KSA,DEF,0.789,0.071727,59.540307,0.010618,0.014381,0.007191,0.385965,1.337361,existing_components,yes,ok
otabek_shukurov__uzb,Otabek Shukurov,UZB,MID,0.9108,0.0828,64.807063,0.036559,0.077127,0.048745,0.442951,1.336288,existing_components,no,ok
michel_aebischer__sui,Michel Aebischer,SUI,MID,0.5704,0.051855,40.351237,0.049185,0.046687,0.019276,0.486072,1.331741,existing_components,yes,ok
leandro_paredes__arg,Leandro Paredes,ARG,MID,0.3707,0.0337,26.088383,0.042038,0.037327,0.018947,0.495127,1.329596,existing_components,no,ok
khuliso_mudau__rsa,Khuliso Mudau,RSA,DEF,0.652,0.059273,49.314672,0.007289,0.008753,0.009358,0.325782,1.329314,existing_components,yes,ok
fidel_escobar__pan,Fidel Escobar,PAN,DEF,0.6631,0.060282,50.154232,0.012657,0.012707,0.012856,0.532575,1.326855,existing_components,yes,ok
antonio_r_diger__ger,Antonio Rüdiger,GER,DEF,0.2165,0.019682,16.192468,0.00585,0.006383,0.002043,0.629216,1.326489,existing_components,yes,ok
danley_jean_jacques__hai,Danley Jean Jacques,HAI,MID,0.9122,0.082927,65.372813,0.052867,0.06298,0.069659,0.509272,1.323567,existing_components,yes,ok
emmanuel_agbadou__civ,Emmanuel Agbadou,CIV,DEF,0.537,0.048818,,,,,0.431719,1.317683,existing_components,no,ok
jacob_italiano__aus,Jacob Italiano,AUS,DEF,0.6669,0.060627,49.754075,0.007608,0.008819,0.005436,0.411642,1.31109,existing_components,yes,ok
takefusa_kubo__jpn,Takefusa Kubo,JPN,MID,0.8055,0.073227,57.024567,0.023567,0.037342,0.024581,0.270716,1.309111,existing_components,yes,ok
duje_aleta_car__cro,Duje Caleta-Car,CRO,DEF,0.3586,0.0326,27.021227,0.003338,0.004806,0.00533,0.233945,1.309015,existing_components,yes,ok
patrick_agyemang__usa,Patrick Agyemang,USA,FWD,0.1535,0.013955,10.365088,0.054951,0.015893,0.05485,0.485448,1.308918,existing_components,yes,ok
juninho_bacuna__cuw,Juninho Bacuna,CUW,MID,0.9345,0.084955,66.434539,0.041746,0.044466,0.056847,0.31476,1.306621,existing_components,yes,ok
n_golo_kant__fra,N'Golo Kante,FRA,MID,0.3862,0.035109,27.20779,0.041725,0.039126,0.018602,0.491032,1.30386,existing_components,yes,ok
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,0.9153,0.083209,64.813346,0.039156,0.041291,0.081496,0.316717,1.303086,existing_components,yes,ok
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,0.6124,0.055673,43.620027,0.039451,0.040385,0.033501,0.36669,1.301956,existing_components,no,ok
francisco_concei_o__por,Francisco Conceicao,POR,FWD,0.3018,0.027436,20.041029,0.072121,0.026369,0.04481,0.537096,1.301896,existing_components,yes,ok
amir_al_ammari__irq,Amir Al Ammari,IRQ,MID,0.8671,0.078827,61.845908,0.025468,0.030211,0.035644,0.236108,1.298987,existing_components,no,ok
chris_wood__nzl,Chris Wood,NZL,FWD,0.6261,0.056918,41.547996,0.048647,0.02065,0.103694,0.390655,1.298039,existing_components,yes,ok
aubrey_modiba__rsa,Aubrey Modiba,RSA,DEF,0.6023,0.054755,45.386316,0.00641,0.017394,0.007891,0.317461,1.289602,existing_components,yes,ok
jorge_carrascal__col,Jorge Carrascal,COL,MID,0.2581,0.023464,17.127516,0.059369,0.018598,0.044479,0.516122,1.287065,existing_components,yes,ok
ali_nemati__irn,Ali Nemati,IRN,DEF,0.514,0.046727,38.662,0.018664,0.016942,0.006,0.689028,1.283733,existing_components,yes,ok
miles_robinson__usa,Miles Robinson,USA,DEF,0.3473,0.031573,25.825228,0.008426,0.007793,0.003158,0.488593,1.282095,existing_components,yes,ok
saud_abdulhamid__ksa,Saud Abdulhamid,KSA,DEF,0.576,0.052364,43.566336,0.007934,0.010908,0.00529,0.29725,1.280673,existing_components,no,ok
leo_ostigard__nor,Leo Østigård,NOR,DEF,0.4144,0.037673,,,,,0.691316,1.279041,existing_components,no,ok
marko_stamenic__nzl,Marko Stamenic,NZL,MID,0.9003,0.081845,64.364946,0.04126,0.045939,0.054094,0.394858,1.278582,existing_components,no,ok
nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,GK,0.9447,0.085882,76.176829,0.0,0.0,0.0,0.479187,1.268443,existing_components,no,ok
denis_zakaria__sui,Denis Zakaria,SUI,MID,0.5658,0.051436,39.809688,0.044028,0.041721,0.017801,0.468292,1.266264,existing_components,yes,ok
dylan_bronn__tun,Dylan Bronn,TUN,DEF,0.5845,0.053136,43.942126,0.006544,0.00857,0.008755,0.427435,1.264921,existing_components,yes,ok
charles_de_ketelaere__bel,Charles De Ketelaere,BEL,FWD,0.5463,0.049664,38.565502,0.049189,0.049541,0.023461,0.444347,1.264254,existing_components,yes,ok
yerry_mina__col,Yerry Mina,COL,DEF,0.3384,0.030764,,,,,0.518456,1.263319,existing_components,yes,ok
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,0.4256,0.038691,,,,,0.226233,1.259868,existing_components,yes,ok
merchas_doski__irq,Merchas Doski,IRQ,DEF,0.8375,0.076136,63.010987,0.005384,0.006126,0.00383,0.215656,1.255518,existing_components,no,ok
abdukodir_khusanov__uzb,Abdukodir Khusanov,UZB,DEF,0.8477,0.077064,,,,,0.345913,1.25036,existing_components,yes,ok
lamine_camara__sen,Lamine Camara,SEN,MID,0.5487,0.049882,38.74261,0.01564,0.020532,0.022457,0.154692,1.249754,existing_components,no,ok
ollie_watkins__eng,Ollie Watkins,ENG,FWD,0.2629,0.0239,17.458926,0.061723,0.01998,0.04148,0.439698,1.24965,existing_components,no,ok
theo_bongonda__cod,Theo Bongonda,COD,MID,0.622,0.056545,44.197454,0.032498,0.026837,0.047524,0.261308,1.247943,existing_components,yes,ok
niko_sigur__can,Niko Sigur,CAN,MID,0.6475,0.058864,48.864882,0.04604,0.044582,0.014266,0.473504,1.246829,existing_components,yes,ok
kenan_yildiz__tur,Kenan Yildiz,TUR,MID,0.8953,0.081391,,,,,0.609803,1.242107,existing_components,yes,ok
manu_kon__fra,Manu Koné,FRA,MID,0.38,0.034545,26.95644,0.046782,0.040108,0.019508,0.432549,1.240436,existing_components,no,ok
dan_burn__eng,Dan Burn,ENG,DEF,0.3165,0.028773,,,,,0.393689,1.239416,existing_components,yes,ok
teboho_mokoena__rsa,Teboho Mokoena,RSA,MID,0.6667,0.060609,47.759721,0.028569,0.034862,0.052263,0.297803,1.234039,existing_components,yes,ok
gonzalo_agustin_sandez__par,Gonzalo Agustin Sandez,PAR,DEF,0.5237,0.047609,,,,,0.350119,1.232396,existing_components,yes,ok
meshaal_barsham__qat,Meshaal Barsham,QAT,GK,0.8878,0.080709,70.863308,0.0,0.0,0.0,0.289695,1.222517,existing_components,yes,ok
aaron_wan_bissaka__cod,Aaron Wan-Bissaka,COD,DEF,0.655,0.059545,49.29399,0.00644,0.007328,0.004907,0.180599,1.221941,existing_components,yes,ok
an_bal_godoy__pan,Anibal Godoy,PAN,MID,0.6249,0.056809,44.644106,0.045195,0.04694,0.047303,0.4514,1.220409,existing_components,no,ok
ante_budimir__cro,Ante Budimir,CRO,FWD,0.3238,0.029436,21.5259,0.024226,0.011854,0.045624,0.191403,1.218522,existing_components,no,ok
achref_abada__alg,Achref Abada,ALG,DEF,0.5513,0.050118,,,,,0.21556,1.212192,existing_components,yes,ok
leon_goretzka__ger,Leon Goretzka,GER,MID,0.3722,0.033836,26.260943,0.039935,0.031385,0.01826,0.535207,1.209129,existing_components,yes,ok
hazem_mastouri__tun,Hazem Mastouri,TUN,FWD,0.4069,0.036991,27.311128,0.04112,0.01997,0.070971,0.357114,1.199119,existing_components,yes,ok
khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,DEF,0.6488,0.058982,,,,,0.266698,1.197678,existing_components,no,ok
viktor_gyokeres__swe,Viktor Gyökeres,SWE,FWD,0.8141,0.074009,,,,,0.647382,1.193478,existing_components,yes,ok
djed_spence__eng,Djed Spence,ENG,DEF,0.3352,0.030473,,,,,0.456692,1.189703,existing_components,no,ok
moussa_niakhate__sen,Moussa Niakhate,SEN,DEF,0.4165,0.037864,31.411181,0.003574,0.004938,0.002269,0.191708,1.183062,existing_components,yes,ok
carlos_harvey__pan,Carlos Harvey,PAN,MID,0.555,0.050455,39.634215,0.04,0.041409,0.050717,0.402929,1.181494,existing_components,yes,ok
bilal_el_khannouss__mar,Bilal El Khannouss,MAR,MID,0.5176,0.047055,36.666266,0.017181,0.020882,0.022215,0.164274,1.176008,existing_components,yes,ok
ivan_peri_i__cro,Ivan Perisic,CRO,FWD,0.91,0.082727,68.17356,0.014964,0.031456,0.009358,0.170568,1.173128,existing_components,yes,ok
jordan_bos__aus,Jordan Bos,AUS,DEF,0.6111,0.055555,,,,,0.358609,1.166847,existing_components,yes,ok
jarell_quansah__eng,Jarell Quansah,ENG,DEF,0.2415,0.021955,,,,,0.37861,1.157271,existing_components,yes,ok
jack_hendry__sco,Jack Hendry,SCO,DEF,0.3608,0.0328,,,,,0.591482,1.15531,existing_components,yes,ok
meschak_elia__cod,Meschack Elia,COD,MID,0.5631,0.051191,39.951382,0.020148,0.024015,0.032406,0.185743,1.154065,existing_components,no,ok
brandley_kuwas__cuw,Brandley Kuwas,CUW,FWD,0.5338,0.048527,35.349972,0.045151,0.017903,0.103377,0.293461,1.146477,existing_components,yes,ok
marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,DEF,0.3453,0.031391,,,,,0.564236,1.141172,existing_components,yes,ok
leroy_san__ger,Leroy Sane,GER,FWD,0.3757,0.034155,26.5139,0.040535,0.030995,0.017432,0.507973,1.139939,existing_components,yes,ok
kieran_tierney__sco,Kieran Tierney,SCO,DEF,0.3935,0.035773,,,,,0.613218,1.129974,existing_components,no,ok
hern_n_gal_ndez__ecu,Hernan Galindez,ECU,GK,0.2503,0.022755,20.183191,0.0,0.0,0.0,0.397167,1.125904,existing_components,yes,ok
roberto_lopes__cpv,Roberto Lopes,CPV,DEF,0.8954,0.0814,,,,,0.103896,1.12039,existing_components,no,ok
alex_paulsen__nzl,Alex Paulsen,NZL,GK,0.6271,0.057009,50.054495,0.0,0.0,0.0,0.455928,1.119401,existing_components,yes,ok
saleh_al_shamat__ksa,Saleh Al-Shamat,KSA,MID,0.7644,0.069491,,,,,0.299753,1.117514,existing_components,no,ok
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,0.382,0.034727,,,,,0.212024,1.116089,existing_components,no,ok
koni_de_winter__bel,Koni de Winter,BEL,DEF,0.2965,0.026955,,,,,0.338159,1.110928,existing_components,no,ok
rafik_belghali__alg,Rafik Belghali,ALG,DEF,0.3872,0.0352,29.147642,0.003231,0.004242,0.00221,0.181582,1.109047,existing_components,yes,ok
santiago_bueno__uru,Santiago Bueno,URU,DEF,0.2673,0.0243,19.945124,0.006289,0.006323,0.001763,0.435851,1.108799,existing_components,no,ok
jos_s__por,Jose Sa,POR,GK,0.2074,0.018855,16.459264,0.0,0.0,0.0,0.449481,1.100974,existing_components,yes,ok
martin_erlic__cro,Martin Erlic,CRO,DEF,0.2914,0.026491,21.668504,0.001933,0.003209,0.001329,0.196905,1.092772,existing_components,yes,ok
juan_jose_caceres__par,Juan Jose Caceres,PAR,DEF,0.4155,0.037773,,,,,0.308087,1.091633,existing_components,yes,ok
jos_cordoba__pan,Jose Cordoba,PAN,DEF,0.6084,0.055309,45.339185,0.009072,0.0088,0.005389,0.445293,1.089941,existing_components,yes,ok
thomas_partey__gha,Thomas Partey,GHA,MID,0.8558,0.0778,60.372411,0.060741,0.05668,0.037048,0.606413,1.087897,existing_components,yes,ok
hicham_boudaoui__alg,Hicham Boudaoui,ALG,MID,0.5508,0.050073,39.254965,0.0176,0.028435,0.021902,0.173388,1.087329,existing_components,yes,ok
emil_holm__swe,Emil Holm,SWE,DEF,0.2857,0.025973,20.278129,0.034345,0.025743,0.017497,0.691967,1.085828,existing_components,no,ok
isma_l_gharbi__tun,Ismael Gharbi,TUN,MID,0.6076,0.055236,42.993776,0.031537,0.031944,0.029185,0.318127,1.084645,existing_components,yes,ok
mohamed_kanno__ksa,Mohamed Kanno,KSA,MID,0.8439,0.076718,,,,,0.421053,1.082841,existing_components,yes,ok
kevin_danso__aut,Kevin Danso,AUT,DEF,0.3362,0.030564,24.999832,0.012368,0.010602,0.003016,0.620027,1.080795,existing_components,no,ok
deniz_undav__ger,Deniz Undav,GER,FWD,0.2642,0.024018,17.532312,0.063545,0.019331,0.04049,0.46393,1.079859,existing_components,yes,ok
andr_s_cubas__par,Andres Cubas,PAR,MID,0.6488,0.058982,45.678764,0.024381,0.025879,0.028469,0.263347,1.077944,existing_components,yes,ok
francisco_trinc_o__por,Francisco Trincao,POR,FWD,0.2384,0.021673,15.820224,0.059343,0.020896,0.034887,0.450028,1.077895,existing_components,yes,ok
pablo_gavi__esp,Pablo Gavi,ESP,MID,0.4034,0.036673,,,,,0.203463,1.073922,existing_components,no,ok
yukinari_sugawara__jpn,Yukinari Sugawara,JPN,DEF,0.2927,0.026609,20.594372,0.007673,0.009498,0.007899,0.229868,1.073193,existing_components,yes,ok
jovane_cabral__cpv,Jovane Cabral,CPV,FWD,0.5853,0.053209,39.023707,0.032876,0.016032,0.070971,0.215374,1.067964,existing_components,no,ok
homam_al_amin__qat,Homam Al-Amin,QAT,DEF,0.8865,0.080591,,,,,0.256298,1.067487,existing_components,yes,ok
orbel_n_pineda__mex,Orbelin Pineda,MEX,MID,0.3375,0.030682,23.7465,0.040484,0.047875,0.01532,0.461892,1.067366,existing_components,yes,ok
abdallah_nasib__jor,Abdallah Nasib,JOR,DEF,0.9117,0.082882,68.218864,0.006527,0.007426,0.004973,0.278676,1.066374,existing_components,yes,ok
el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,DEF,0.3793,0.034482,28.457362,0.003033,0.004078,0.002941,0.170747,1.064353,existing_components,yes,ok
azzedine_ounahi__mar,Azzedine Ounahi,MAR,MID,0.3946,0.035873,27.830743,0.012039,0.019837,0.015498,0.157604,1.061628,existing_components,yes,ok
ronaldo_mart_nez__par,Ronaldo Martinez,PAR,FWD,0.3644,0.033127,24.181584,0.031327,0.012851,0.060964,0.272994,1.061499,existing_components,yes,ok
diney_borges__cpv,Diney Borges,CPV,DEF,0.7912,0.071927,,,,,0.085986,1.061043,existing_components,yes,ok
neymar_jr__bra,Neymar Jr.,BRA,FWD,0.8919,0.081082,,,,,0.207386,1.056621,existing_components,yes,ok
r_ben_neves__por,Ruben Neves,POR,MID,0.3319,0.030173,23.421851,0.033988,0.035169,0.012862,0.443914,1.056095,existing_components,yes,ok
d_sir_dou__fra,Desire Doue,FRA,FWD,0.3366,0.0306,23.683176,0.035718,0.030622,0.017966,0.400532,1.054246,existing_components,yes,ok
nikola_vla_i__cro,Nikola Vlasic,CRO,MID,0.2869,0.026082,19.038684,0.018765,0.010157,0.037178,0.201992,1.052308,existing_components,no,ok
ibrahim_mbaye__sen,Ibrahim Mbaye,SEN,MID,0.2706,0.0246,17.975958,0.017735,0.008072,0.035471,0.178366,1.049108,existing_components,no,ok
keito_nakamura__jpn,Keito Nakamura,JPN,MID,0.5588,0.0508,39.527277,0.022705,0.022711,0.016052,0.212723,1.045941,existing_components,yes,ok
giuliano_simeone__arg,Giuliano Simeone,ARG,FWD,0.2962,0.026927,20.886543,0.035038,0.031042,0.016022,0.419846,1.045704,existing_components,yes,ok
boualem_khoukhi__qat,Boualem Khoukhi,QAT,DEF,0.8195,0.0745,61.314171,0.009456,0.010759,0.006724,0.261571,1.0346,existing_components,yes,ok
